"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Grain moisture content - %|CO_321:0001198","Grain test weight - g/l|CO_321:0001210","Grain yield - kg/ha|CO_321:0001218","Heading time - Julian date (JD)|CO_321:0001233","Plant height - cm|CO_321:0001301","notes"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299558","IL2021-43225","21-43225","plot","310065","SI_Urb_22-572","1","1","572","20","29","test","","","","","14.6","766.62","5867.58","132","91.44",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299566","IL2021-42041","21-42041","plot","309848","SI_Urb_22-573","1","1","573","20","28","test","","","","","14.7","797.54","6482.16","134","99.06",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300556","IL2021-43963","21-43963","plot","309408","SI_Urb_22-574","1","1","574","20","27","test","","","","","14.3","773.03","6391.16","134","96.52",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299524","IL2021-43865","21-43865","plot","309728","SI_Urb_22-575","1","1","575","20","26","test","","","","","14.5","785.26","6705","133","96.52",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300544","IL2021-17043","21-17043","plot","309509","SI_Urb_22-576","1","1","576","20","25","test","","","","","14.6","813.56","6083.61","134","101.6",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300523","IL2021-16325","21-16325","plot","310462","SI_Urb_22-577","1","1","577","20","24","test","","","","","14.4","794.75","6504.96","133","96.52",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300518","IL2021-16726","21-16726","plot","309259","SI_Urb_22-578","1","1","578","20","23","test","","","","","14.9","777.17","6604.74","134","96.52",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299431","IL2021-17463","21-17463","plot","309198","SI_Urb_22-579","1","1","579","20","22","test","","","","","14.4","792.15","6834.11","135","101.6",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","272076","2020-5308","IL2020-5308","plot","309712","SI_Urb_22-58","1","1","58","2","3","test","","","","","12","783.19","5912.65","135","109.22",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300425","IL2021-26214","21-26214","plot","309678","SI_Urb_22-580","1","1","580","20","21","test","","","","","14.4","777.84","5690.76","133","99.06",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299733","IL2021-16814","21-16814","plot","309295","SI_Urb_22-581","1","1","581","20","20","test","","","","","14.8","774.96","5948.67","134","101.6",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","301193","IL2021-17431","21-17431","plot","309703","SI_Urb_22-582","1","1","582","20","19","test","","","","","14.3","778.23","7466.47","135","104.14",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299427","IL2021-34163","21-34163","plot","310332","SI_Urb_22-583","1","1","583","20","18","test","","","","","14.3","775.63","6408.5","135","101.6",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299458","IL2021-26129","21-26129","plot","309287","SI_Urb_22-584","1","1","584","20","17","test","","","","","15.4","760.71","5324.66","133","106.68",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300251","IL2021-47156","21-47156","plot","309519","SI_Urb_22-585","1","1","585","20","16","test","","","","","14.4","806.45","6271.1","135","99.06",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299457","IL2021-26252","21-26252","plot","310536","SI_Urb_22-586","1","1","586","20","15","test","","","","","14.8","771.03","6440.08","133","93.98",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300703","IL2021-24655","21-24655","plot","310270","SI_Urb_22-587","1","1","587","20","14","test","","","","","14.6","771.84","5807.09","133","96.52",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299705","IL2021-25621","21-25621","plot","309152","SI_Urb_22-588","1","1","588","20","13","test","","","","","14.9","785.02","6200.02","133","101.6",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300369","IL2021-25905","21-25905","plot","309342","SI_Urb_22-589","1","1","589","20","12","test","","","","","14.6","775.75","6610.75","133","101.6",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","272078","2020-5315","IL2020-5315","plot","309355","SI_Urb_22-59","1","1","59","2","2","test","","","","","11.8","771.32","5497.69","135","104.14",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300943","IL2021-25879","21-25879","plot","309633","SI_Urb_22-590","1","1","590","20","11","test","","","","","14.2","796.79","6415.98","134","104.14",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299679","IL2021-25629","21-25629","plot","309601","SI_Urb_22-591","1","1","591","20","10","test","","","","","14.5","791.77","6713.65","134","106.68",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300500","IL2021-32554","21-32554","plot","309986","SI_Urb_22-592","1","1","592","20","9","test","","","","","14.4","786.94","6305.74","133","96.52",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300275","IL2021-23566","21-23566","plot","310392","SI_Urb_22-593","1","1","593","20","8","test","","","","","14.3","789.92","6651.31","132","99.06",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300396","IL2021-3567","21-3567","plot","310383","SI_Urb_22-594","1","1","594","20","7","test","","","","","14.4","749.22","5699.42","135","93.98",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300707","IL2021-31763","21-31763","plot","309254","SI_Urb_22-595","1","1","595","20","6","test","","","","","15.4","739.65","5341.78","133","96.52",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","301186","IL2021-953","21-953","plot","309704","SI_Urb_22-596","1","1","596","20","5","test","","","","","14.4","753.12","5049.79","135","91.44",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","301048","IL2021-38603","21-38603","plot","309709","SI_Urb_22-597","1","1","597","20","4","test","","","","","14.5","786.56","5355.35","132","99.06",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299584","IL2021-32965","21-32965","plot","310118","SI_Urb_22-598","1","1","598","20","3","test","","","","","14.2","779.92","5513.05","133","86.36",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300317","IL2021-38714","21-38714","plot","309670","SI_Urb_22-599","1","1","599","20","2","test","","","","","14.9","786.33","6010.58","133","96.52",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","271067","2020-1128","IL2020-1128","plot","310134","SI_Urb_22-6","1","1","6","1","6","test","","","","","11.6","777.13","5125.52","134","101.6",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","272083","2020-5361","IL2020-5361","plot","310281","SI_Urb_22-60","1","1","60","2","1","test","","","","","11.4","772.86","6006.75","134","99.06",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299250","IL2021-8465","21-8465","plot","310263","SI_Urb_22-600","1","1","600","20","1","test","","","","","14.9","794.18","5631.69","134","88.9",""
